WKT,name,description
"POLYGON ((110.0183833 -7.8943403, 110.0341837 -7.9007923, 110.0464729 -7.906786, 110.075312 -7.9163075, 110.1865486 -7.9720721, 110.2840523 -8.0115108, 110.3389839 -8.0291889, 110.3595833 -8.0618235, 110.4364876 -8.0985342, 110.5298714 -8.1325227, 110.5696968 -8.1366011, 110.5834297 -8.1447578, 110.6026558 -8.1447578, 110.6850532 -8.1828203, 110.7083992 -8.1828203, 110.7083992 -8.1977724, 110.7399849 -8.1909761, 110.7793774 -8.1959664, 110.7802357 -8.1955842, 110.7809653 -8.195839, 110.7812228 -8.1961788, 110.7818236 -8.1957541, 110.7821669 -8.1955842, 110.7829394 -8.1953718, 110.7830681 -8.1947346, 110.7837119 -8.1943098, 110.7838406 -8.1946072, 110.7842698 -8.1946072, 110.784656 -8.1938001, 110.7854285 -8.1935028, 110.7863726 -8.1934603, 110.7863726 -8.1927807, 110.7867588 -8.1926108, 110.7872309 -8.1926532, 110.7877459 -8.1931205, 110.7884755 -8.1932904, 110.7886471 -8.1935877, 110.7890334 -8.1938001, 110.7894625 -8.1938851, 110.7896771 -8.1932054, 110.7901921 -8.1932054, 110.7905354 -8.1929081, 110.7909216 -8.1924833, 110.7911791 -8.1931205, 110.7916449 -8.1933123, 110.7919453 -8.1933335, 110.7922243 -8.1933548, 110.7926105 -8.1932698, 110.793147 -8.1933972, 110.7934474 -8.1933123, 110.7939194 -8.1932698, 110.794413 -8.1927601, 110.7952927 -8.1927601, 110.7957004 -8.1922928, 110.7960652 -8.1918043, 110.7965587 -8.1917406, 110.7971381 -8.1911672, 110.7972668 -8.19053, 110.7975887 -8.1901477, 110.797932 -8.1901265, 110.7979964 -8.1904238, 110.7981681 -8.190615, 110.7983183 -8.190615, 110.7986616 -8.1903176, 110.798962 -8.1902964, 110.7991551 -8.1904663, 110.7993697 -8.1904663, 110.7993912 -8.1906574, 110.7993482 -8.1908911, 110.7991551 -8.1909335, 110.7988762 -8.1909548, 110.7987857 -8.1915513, 110.7975841 -8.1933354, 110.7983566 -8.19393, 110.7977558 -8.1947796, 110.7968975 -8.1956291, 110.7983574 -8.1969951, 110.8079705 -8.1997136, 110.8189568 -8.2024321, 110.8288599 -8.2030218, 110.8295466 -8.1948663, 110.8350397 -8.1901088, 110.8309199 -8.173797, 110.8247401 -8.1642816, 110.8178736 -8.1574846, 110.8178736 -8.1432107, 110.8123804 -8.1479687, 110.8048273 -8.1615628, 110.7897211 -8.1608831, 110.7856013 -8.1445702, 110.7904078 -8.1268971, 110.7876612 -8.1037849, 110.7814814 -8.0888293, 110.7794215 -8.0725134, 110.7746149 -8.0616358, 110.7643153 -8.0412395, 110.7533289 -8.0290012, 110.760882 -8.0018037, 110.760882 -7.9929641, 110.7670618 -7.9861643, 110.7677485 -7.959644, 110.7718684 -7.9474033, 110.7698084 -7.9283614, 110.7704951 -7.9011572, 110.7780482 -7.8943559, 110.7753016 -7.8861942, 110.7814814 -7.8766719, 110.784228 -7.8623882, 110.7856013 -7.8521852, 110.7835413 -7.8426622, 110.7856013 -7.8297377, 110.784228 -7.8154524, 110.7780482 -7.8140918, 110.7684351 -7.8086496, 110.762942 -7.8134116, 110.7653571 -7.8201535, 110.7619238 -7.8262758, 110.7550574 -7.8262758, 110.7454444 -7.818793, 110.7426978 -7.8079086, 110.7330847 -7.8011058, 110.7220984 -7.7949831, 110.7145453 -7.7929422, 110.7104254 -7.8051875, 110.6877661 -7.8085889, 110.6747199 -7.8031466, 110.6719733 -7.7983846, 110.6754065 -7.7868194, 110.6706 -7.7861391, 110.6644202 -7.7929422, 110.6630469 -7.8011058, 110.6561804 -7.8051875, 110.6458808 -7.7956634, 110.6383277 -7.8004255, 110.6219788 -7.8002148, 110.6213994 -7.7996408, 110.6206913 -7.799492, 110.6204338 -7.7997471, 110.6186314 -7.7988967, 110.6165714 -7.8021281, 110.6151981 -7.8016179, 110.6139107 -7.8006825, 110.6127949 -7.7992369, 110.6109924 -7.7983865, 110.6080742 -7.7980463, 110.6082458 -7.7967708, 110.6073875 -7.7965157, 110.60713 -7.7971109, 110.6067009 -7.7985566, 110.6040401 -7.7983015, 110.6024952 -7.7991518, 110.6010361 -7.7992369, 110.5986328 -7.8000022, 110.6007786 -7.8045941, 110.6001778 -7.8068051, 110.5976887 -7.80655, 110.5935688 -7.80672, 110.5895348 -7.8074003, 110.5871315 -7.8080806, 110.5861015 -7.8085908, 110.5852432 -7.8082507, 110.5879898 -7.8053595, 110.5861015 -7.8026383, 110.5826683 -7.8048492, 110.5785484 -7.8062098, 110.5766601 -7.8068901, 110.5758476 -7.803041, 110.5840873 -7.7989592, 110.5806541 -7.7901153, 110.5634879 -7.7826318, 110.5538749 -7.7860334, 110.5559348 -7.7955577, 110.5463218 -7.7921562, 110.5325889 -7.7989592, 110.5229759 -7.7833121, 110.5119895 -7.7799105, 110.509243 -7.7697055, 110.4927635 -7.7676645, 110.4927635 -7.7452125, 110.4893302 -7.7268418, 110.4804038 -7.6941808, 110.4687309 -7.6417819, 110.4687309 -7.6206844, 110.4652976 -7.6091144, 110.4618644 -7.5948216, 110.4598045 -7.5675958, 110.4570579 -7.5580664, 110.4467582 -7.5424105, 110.419979 -7.5573857, 110.4069328 -7.5750831, 110.3966331 -7.5893766, 110.379467 -7.6036696, 110.3623008 -7.6186427, 110.3423881 -7.6268096, 110.3265952 -7.6424625, 110.3046226 -7.6533511, 110.3011894 -7.6621978, 110.2881431 -7.6771689, 110.2723503 -7.7071094, 110.2682304 -7.6969027, 110.2627372 -7.6846542, 110.2661704 -7.6717249, 110.2634239 -7.6615173, 110.2654838 -7.6485873, 110.2538108 -7.6424625, 110.2400779 -7.6533511, 110.2084922 -7.6506289, 110.1878929 -7.6451846, 110.1554245 -7.6463304, 110.1492447 -7.6463304, 110.1473565 -7.6495629, 110.1451249 -7.6495629, 110.1430649 -7.6453096, 110.1341385 -7.6541565, 110.1231522 -7.6643643, 110.1162858 -7.6704889, 110.1361985 -7.6854596, 110.1361985 -7.6936253, 110.1320786 -7.7011103, 110.1361985 -7.7058735, 110.1341385 -7.7194821, 110.1301332 -7.7462722, 110.1298221 -7.7471971, 110.1296719 -7.7475373, 110.129232 -7.7475479, 110.1285239 -7.7477924, 110.1275905 -7.7478456, 110.1271291 -7.7479944, 110.1266034 -7.748207, 110.1262387 -7.7485791, 110.1256808 -7.7492063, 110.1254233 -7.7501737, 110.1251336 -7.7509391, 110.1247152 -7.7517896, 110.124168 -7.752066, 110.1241465 -7.7523849, 110.1239534 -7.7524275, 110.1238139 -7.7527783, 110.1235994 -7.753363, 110.1230844 -7.7534374, 110.1230844 -7.7535224, 110.1224085 -7.7541177, 110.1223441 -7.7543304, 110.1223763 -7.7545323, 110.122151 -7.7548832, 110.1219793 -7.7551596, 110.1219578 -7.7554678, 110.1218506 -7.7558612, 110.121636 -7.7561907, 110.1214214 -7.7564778, 110.1211961 -7.7566797, 110.1209386 -7.7569349, 110.1204987 -7.7574452, 110.1201661 -7.7580511, 110.1199623 -7.7581149, 110.1197263 -7.7579448, 110.1195224 -7.7581574, 110.1192971 -7.7585401, 110.1191362 -7.7587527, 110.118986 -7.7590291, 110.1186319 -7.7591886, 110.11831 -7.7594437, 110.1176127 -7.7602516, 110.1166578 -7.7615167, 110.1153703 -7.7630794, 110.1145871 -7.7640255, 110.1140078 -7.7647909, 110.1137288 -7.7654818, 110.1137074 -7.7659283, 110.113761 -7.7671189, 110.1140614 -7.7685434, 110.1144799 -7.7697127, 110.114512 -7.7704675, 110.1142653 -7.7710415, 110.1137932 -7.7715943, 110.1132782 -7.7720833, 110.1127632 -7.772668, 110.1124736 -7.7732845, 110.1121195 -7.7743157, 110.1124736 -7.7749428, 110.1128062 -7.7756019, 110.1128169 -7.7762929, 110.1127096 -7.7768669, 110.1125272 -7.7770795, 110.1121195 -7.7773134, 110.1117976 -7.7773878, 110.1112827 -7.7773134, 110.1111217 -7.7772602, 110.1110466 -7.7774728, 110.1106818 -7.778015, 110.1105531 -7.7781106, 110.1101561 -7.7781319, 110.1094909 -7.777813, 110.1090832 -7.7777917, 110.1085468 -7.777898, 110.1074954 -7.778302, 110.1069267 -7.7785571, 110.1064869 -7.7787591, 110.1060899 -7.7787378, 110.1050921 -7.7783551, 110.1048024 -7.7783445, 110.1039656 -7.7783339, 110.1037081 -7.7783976, 110.1033111 -7.7783976, 110.1030536 -7.7784721, 110.1027854 -7.7787378, 110.1024957 -7.7787697, 110.1022168 -7.7787484, 110.1019164 -7.7789185, 110.1015731 -7.7788654, 110.1012727 -7.7790248, 110.1008971 -7.77945, 110.1008542 -7.7799815, 110.1006182 -7.780024, 110.1002749 -7.7802579, 110.0994166 -7.7811296, 110.0989123 -7.7815441, 110.0980218 -7.7821819, 110.0974317 -7.7823095, 110.0970562 -7.7822882, 110.0968953 -7.7824052, 110.0967558 -7.782554, 110.096391 -7.7828197, 110.0960692 -7.7829686, 110.0954791 -7.783128, 110.095286 -7.7835426, 110.0948568 -7.7843717, 110.0945349 -7.7847331, 110.0938912 -7.7850414, 110.0932368 -7.7854879, 110.0921424 -7.7860831, 110.0920244 -7.7863702, 110.0919708 -7.7867316, 110.0918742 -7.7869654, 110.0914987 -7.7876032, 110.0909086 -7.7881985, 110.0902112 -7.7892615, 110.0901039 -7.7896229, 110.0898464 -7.790654, 110.0896641 -7.7908985, 110.08931 -7.791515, 110.0890847 -7.7921103, 110.0892456 -7.7933858, 110.0889774 -7.7941406, 110.0880333 -7.7954905, 110.087529 -7.7961921, 110.0871106 -7.7970106, 110.0868853 -7.7978716, 110.0865849 -7.7981373, 110.0854476 -7.7988495, 110.0845035 -7.7994341, 110.0835272 -7.799753, 110.08298 -7.8002101, 110.0823363 -7.8011667, 110.0819929 -7.8017195, 110.0819929 -7.8018258, 110.0818427 -7.8025698, 110.0815638 -7.8032289, 110.0812741 -7.8036009, 110.0808128 -7.8040154, 110.0805875 -7.8043768, 110.0806947 -7.8048233, 110.0808879 -7.8055142, 110.080802 -7.8065878, 110.0799759 -7.8067153, 110.0794824 -7.8069279, 110.0789352 -7.8071936, 110.0780447 -7.808331, 110.0770362 -7.8093833, 110.0761994 -7.809936, 110.0746115 -7.81051, 110.0741716 -7.8108501, 110.0723477 -7.8121682, 110.071822 -7.8123276, 110.0707491 -7.8124233, 110.0674017 -7.8129335, 110.0653311 -7.8131779, 110.0646981 -7.8133268, 110.0624879 -7.8140602, 110.0622841 -7.8143365, 110.0622304 -7.8146235, 110.0621017 -7.8153357, 110.06193 -7.815729, 110.0622519 -7.8177485, 110.0622304 -7.8184925, 110.0622411 -7.8189496, 110.0619086 -7.819396, 110.0609537 -7.819481, 110.0610395 -7.8213518, 110.0609537 -7.8219576, 110.0604709 -7.8228398, 110.0600847 -7.8233181, 110.0595804 -7.8235094, 110.0590225 -7.8236476, 110.0588723 -7.8239027, 110.0588723 -7.8240834, 110.0590118 -7.8243704, 110.0590547 -7.8245723, 110.0589581 -7.8255821, 110.0588508 -7.8263155, 110.058647 -7.8268576, 110.0586363 -7.8274103, 110.0588186 -7.8279204, 110.059162 -7.829536, 110.0593632 -7.8311156, 110.0593579 -7.8312378, 110.0593337 -7.8315221, 110.0592318 -7.8322316, 110.0591245 -7.8325239, 110.0588643 -7.8330155, 110.0586873 -7.8333423, 110.0586498 -7.8335389, 110.0587275 -7.8342829, 110.0587544 -7.8345407, 110.0587919 -7.8348728, 110.0587463 -7.8352422, 110.0587275 -7.835391, 110.058631 -7.8357258, 110.0585934 -7.8359782, 110.0585747 -7.8363263, 110.0586176 -7.8367382, 110.058639 -7.8369056, 110.0587839 -7.8379605, 110.0588214 -7.8382527, 110.0589341 -7.8390977, 110.0589555 -7.8392651, 110.0589823 -7.8395548, 110.0591111 -7.8400171, 110.0592479 -7.8403599, 110.05939 -7.841149, 110.0594035 -7.8413058, 110.0591084 -7.8414147, 110.0585237 -7.8416273, 110.0583225 -7.8416937, 110.0580758 -7.8417788, 110.0575527 -7.8419727, 110.0573328 -7.8420551, 110.0570109 -7.8420259, 110.0567347 -7.842002, 110.0565469 -7.8419834, 110.0563109 -7.8419967, 110.055997 -7.842002, 110.0559461 -7.8420259, 110.0555169 -7.8422677, 110.054892 -7.8426211, 110.0542938 -7.8429638, 110.0539344 -7.8431684, 110.0533524 -7.8435006, 110.0530815 -7.8436494, 110.0526497 -7.8439045, 110.0524565 -7.8440054, 110.0519711 -7.8442844, 110.0517967 -7.8443827, 110.0516036 -7.844489, 110.0514319 -7.84459, 110.0512308 -7.8447016, 110.051035 -7.8449647, 110.0508633 -7.8451852, 110.0506299 -7.8454908, 110.0504422 -7.8457458, 110.0502839 -7.8459451, 110.0502491 -7.846171, 110.0502196 -7.8463198, 110.0502062 -7.8465403, 110.0501901 -7.8469283, 110.0502088 -7.847077, 110.0502223 -7.8472471, 110.0502625 -7.8474437, 110.0503483 -7.8476829, 110.0504422 -7.8478104, 110.050638 -7.8481293, 110.0506273 -7.8481718, 110.0507855 -7.8484826, 110.050638 -7.8486633, 110.0507238 -7.848852, 110.0507775 -7.8489503, 110.0507882 -7.8491841, 110.0507989 -7.8498032, 110.0508257 -7.8498537, 110.0510484 -7.8500158, 110.051035 -7.8503851, 110.0509947 -7.8506907, 110.0509545 -7.8509112, 110.0509116 -7.8508926, 110.0508445 -7.850975, 110.0509116 -7.8510441, 110.0508955 -7.8510999, 110.0507962 -7.851339, 110.050697 -7.8515595, 110.0505817 -7.8517854, 110.0504878 -7.8518545, 110.0504154 -7.8519103, 110.0503456 -7.8519873, 110.0502142 -7.8522238, 110.0501525 -7.8523009, 110.0500265 -7.8523115, 110.0499058 -7.8526356, 110.0498307 -7.8527366, 110.0497582 -7.8527738, 110.0496644 -7.8527658, 110.0495758 -7.8527924, 110.049549 -7.852827, 110.0495034 -7.8530262, 110.0494444 -7.8530475, 110.0493264 -7.8531378, 110.0492432 -7.853183, 110.0491896 -7.8532229, 110.0490662 -7.8533371, 110.0489831 -7.8533717, 110.0488946 -7.8533717, 110.0488168 -7.8534142, 110.0488329 -7.8534779, 110.0488865 -7.8536453, 110.0486558 -7.8538127, 110.0486076 -7.8538127, 110.0485137 -7.853826, 110.0482347 -7.8538951, 110.0480577 -7.8539695, 110.0479853 -7.8540306, 110.0479451 -7.854113, 110.0479156 -7.8543282, 110.0478217 -7.8543999, 110.047768 -7.854461, 110.0475535 -7.854477, 110.0472155 -7.8544796, 110.0472021 -7.8545301, 110.0472423 -7.8546125, 110.0472155 -7.854663, 110.0471914 -7.8548888, 110.0471484 -7.8550748, 110.0471297 -7.855112, 110.047068 -7.8552714, 110.0469151 -7.8553485, 110.0468641 -7.8554096, 110.0469097 -7.855569, 110.0468856 -7.8557657, 110.0468212 -7.8559437, 110.0465771 -7.8560526, 110.0465503 -7.8560925, 110.0465262 -7.856135, 110.0465691 -7.8562758, 110.0465664 -7.8563449, 110.0465074 -7.8565362, 110.0463491 -7.8568125, 110.0462714 -7.8569454, 110.0461587 -7.8570091, 110.0457322 -7.8572589, 110.0455552 -7.8573572, 110.0455364 -7.8575007, 110.0455069 -7.8577983, 110.0454238 -7.8579019, 110.0452843 -7.8580374, 110.0450617 -7.8582633, 110.0449195 -7.8584094, 110.0448417 -7.8584705, 110.0446298 -7.8586166, 110.0444153 -7.8587893, 110.0440451 -7.8591055, 110.0438225 -7.8594058, 110.0436079 -7.8597034, 110.043514 -7.8598282, 110.04408 -7.8599159, 110.0442999 -7.8599717, 110.0444635 -7.8600116, 110.0448444 -7.8601737, 110.0448766 -7.8604606, 110.0448256 -7.8609176, 110.0448149 -7.8610584, 110.0447935 -7.8611833, 110.0447666 -7.8613348, 110.0447425 -7.8614676, 110.0447157 -7.8615978, 110.0441524 -7.8614543, 110.0439191 -7.8614782, 110.0435865 -7.8614995, 110.04327 -7.8615261, 110.0430983 -7.8618794, 110.042983 -7.8621239, 110.0428891 -7.8623205, 110.0428381 -7.8624321, 110.0427469 -7.8626181, 110.0426745 -7.8627722, 110.0425297 -7.8630724, 110.0423768 -7.8634099, 110.0423634 -7.8636012, 110.0423795 -7.8636968, 110.0423982 -7.8638111, 110.0424224 -7.8638536, 110.0424358 -7.8639519, 110.0424438 -7.8640422, 110.0425029 -7.8642814, 110.0425485 -7.8644355, 110.0426638 -7.8648898, 110.042704 -7.8650227, 110.0428086 -7.8654318, 110.0428274 -7.8654983, 110.0426718 -7.8657985, 110.0425726 -7.8659871, 110.0424251 -7.8662369, 110.0424814 -7.8662396, 110.0428059 -7.8661652, 110.0428703 -7.8661758, 110.042814 -7.866298, 110.0427818 -7.8663644, 110.0427657 -7.866492, 110.0427657 -7.8666966, 110.0429803 -7.8668294, 110.0429945 -7.8668646, 110.0431017 -7.8671329, 110.043142 -7.8672339, 110.0429247 -7.8674571, 110.0428094 -7.8675607, 110.0427772 -7.8676032, 110.0428872 -7.8676643, 110.0430401 -7.8677547, 110.0430991 -7.8678238, 110.0431956 -7.8680097, 110.043252 -7.8680948, 110.0434102 -7.8684295, 110.043488 -7.8686235, 110.0436087 -7.868945, 110.0436596 -7.8690911, 110.0436784 -7.8691177, 110.0443061 -7.868953, 110.0445662 -7.8688865, 110.0447325 -7.8688653, 110.044821 -7.8690592, 110.0449015 -7.8692585, 110.0450463 -7.869588, 110.0450115 -7.8697261, 110.0449337 -7.8700157, 110.0448532 -7.8702894, 110.0447781 -7.8706056, 110.0447486 -7.8707544, 110.0447325 -7.8708128, 110.0445743 -7.8708713, 110.044357 -7.8709483, 110.0440888 -7.8710466, 110.0441076 -7.8711848, 110.0441451 -7.8714346, 110.0441666 -7.8715143, 110.0441693 -7.8715887, 110.0441719 -7.8716976, 110.04418 -7.8718304, 110.0442122 -7.8719447, 110.0442122 -7.8720111, 110.0442202 -7.8721333, 110.0442202 -7.8722768, 110.0442202 -7.8724309, 110.0442202 -7.872678, 110.0442122 -7.8727816, 110.04429 -7.8728188, 110.0443195 -7.8729145, 110.0443356 -7.8729703, 110.0443624 -7.8730606, 110.0443946 -7.8731695, 110.0446065 -7.8731695, 110.0446896 -7.8731483, 110.0447808 -7.873127, 110.0448479 -7.8731111, 110.0448425 -7.8731695, 110.0448318 -7.8732333, 110.0448191 -7.873298, 110.0446904 -7.8741482, 110.04439 -7.8747858, 110.0435746 -7.8744883, 110.0429738 -7.8744457, 110.042845 -7.8758911, 110.0428021 -7.8770814, 110.0426305 -7.8795895, 110.0420726 -7.8804397, 110.0419867 -7.8812049, 110.0419867 -7.8834579, 110.04233 -7.883798, 110.0425446 -7.8841381, 110.0425017 -7.8844781, 110.0421155 -7.8851158, 110.0409997 -7.8851583, 110.0396264 -7.8850308, 110.0378239 -7.8846057, 110.0363219 -7.8842231, 110.0346482 -7.8853283, 110.0330603 -7.8872413, 110.0325883 -7.8887716, 110.0325453 -7.8905995, 110.0323308 -7.8925124, 110.0321162 -7.8940427, 110.03173 -7.8957005, 110.0313437 -7.8965507, 110.0304425 -7.8968058, 110.0298846 -7.8962957, 110.0294554 -7.8951904, 110.0294554 -7.8940427, 110.0293267 -7.8927249, 110.0288117 -7.8920023, 110.0274384 -7.8913221, 110.0261939 -7.8909821, 110.0249493 -7.8905995, 110.0240481 -7.8905995, 110.0224602 -7.890812, 110.0207007 -7.8909396, 110.020572 -7.8916622, 110.0196278 -7.8917047, 110.0183833 -7.8943403))",Polygon 1 (DIY Yogyakarta),
